post_id,created_at,user_name,text
5053631978542344,Sun Jul 07 22:40:18 +0800 2024,Jing_Kitty,杨魏玲花北京地铁 谢谢随变这张脸就该上地广！
5053386302948008,Sun Jul 07 06:24:05 +0800 2024,娱圈侦探社,#翔霖##严浩翔##贺峻霖#今天地铁上遇到的一对普通情侣，他们好像刚来北京，眼里都是对未来的憧憬，我觉得他们会一直幸福CP聚光灯的微博视频
5053241367203885,Sat Jul 06 20:48:09 +0800 2024,CentralGo,北京地铁白石桥南站 - 导向标志更新 Part2️⃣北京·白石桥南(地铁站)
5120490219508773,Wed Jan 08 10:31:05 +0800 2025,精彩OK,#精品购物指南创刊32周年#“32”这个数字意味着什么？是春末夏初时阳光最温柔的倾角，还是易经中平衡稳定的永恒，或者是人生而立篇章的新启……著名导演岩井俊二觉得32岁是他最舒服最自在的年纪：“有很多想学的，也想要接触的新鲜事物。”对《精品购物指南Lifestyle》来讲，32是从1993年创刊至今走 ...全文
5171728397636780,Thu May 29 19:53:19 +0800 2025,鸡龙少年在此长眠,癌弟蒽踢踢认人贴来了
5048923440026561,Mon Jun 24 22:50:15 +0800 2024,北京大峰峰,#北京地铁上因让座冲突老人袭扰女子#【北京地铁#女子疑未让座遭老人捂嘴拐杖打腿#警方正处理】6月24日，在北京地铁10号线上，一名男姓老年乘客和一名年轻女乘客因让座问题发生纠纷。视频显示，男性老年乘客要求坐在座位上的年轻女乘客让座遭到拒绝。之后，男性老年乘客先是出手捂女乘客的嘴，之后又用 ...全文
5047333601149619,Thu Jun 20 13:32:48 +0800 2024,蔡程昱,蔡程昱#微博毕业号地铁发车了#毕业快乐！！！来首都机场线打卡毕业祝福，和青春告别勇敢向前。#在这趟地铁上看到了青春#
5046968116052465,Wed Jun 19 13:20:29 +0800 2024,滔搏电子竞技俱乐部,#微博毕业号地铁发车了#请查收来自@滔搏电子竞技俱乐部的毕业祝福。欢迎前往首都机场线青春列车打卡，祝全体毕业生前程万里搏至无憾。#在这趟地铁上看到了青春#
5046667545674169,Tue Jun 18 17:26:08 +0800 2024,秦浩博,北京地铁雄安雄安R1线列车JC405在大兴机场线正线调试进行中～凌晨0点出库，运行至草桥后折返跑完一圈后回库，全程大约2小时。本次车头电显亮“大兴机场”字样，期待有一天可以变成“雄安航站楼”
5053170675617239,Sat Jul 06 16:07:15 +0800 2024,百花香帅,#警方通报北京地铁大爷女儿含泪发声#如今，很多人为了拍摄短视频、博取流量、吸引关注而成为网红，人人都像戏精附体，似导演上身。为了获得粉丝每天的关注，不惜违背公序良俗。震惊体、八卦体等假新闻系列剧每天都在上演，不炒作就不会拍段子，非把自己作死才罢休。
5053170981798453,Sat Jul 06 16:08:27 +0800 2024,兔子贝莉D,善良是一个人身上最可贵的品质，无论什么时候我们都应该保持一颗善良的心，待人以善者善亦所趋。一条路上，会有艳阳会有雨露会有光明会有黑暗。但是只要我们面向太阳，就不会看到阴影；只要我们学会等待，成功会如期而至。每一个生命都是美丽的，再小的花也不会拒绝。蓝天下便是阳光；艰苦后便是甘甜 ...全文
5053179322697173,Sat Jul 06 16:41:37 +0800 2024,铁军小子,#警方通报北京地铁大爷女儿含泪发声#蹭热度策划“北京地铁大爷女儿含泪发声”等多个视频，父女两人被刑拘。胆真大呀，啥热度都敢蹭，毫无底线，手段恶劣。#铁军小子#铁军小子长春西门大官人的微博视频
5053147771310207,Sat Jul 06 14:36:14 +0800 2024,空警世界,#警方通报北京地铁大爷女儿含泪发声#感觉平台给的是不是变少了，许多博主都疯狂了，很多行为跟以前大不一样了。最近一年在外国的平台上看到的情况也很类似，以前从来都只吃流量钱的博主，开始插播广告，或者干脆带货，这个跟外边经济下行有很大关系。
5053138892230266,Sat Jul 06 14:00:57 +0800 2024,懒蛇阿沙,这几天路过地铁5号线，看着A出站口从施工走临时通道进站到恢复了正常，看到室外直通电梯间也快完工了。感觉地铁12线的开通越来越快了。最后六张是今天拍的，刚才仔细看了，最后的玻璃房子估计应该是12号线A2口。#生活手记#北京地铁北京·和平西桥(地铁站)
5052840490042763,Fri Jul 05 18:15:13 +0800 2024,地铁客流及运输研究阿牛,#北京地铁#2024年7月5日（暑期首个周五），多云，北京地铁暑运客流。图一、二及视频为17:38分10号线公主坟站客流（外环莲花桥方向）；图四为17:50北京地铁晚高峰实时拥挤度。——今日应该是今年的最高（就看超今年最高3.8日1242.93万多少？，2020年疫情以来的最高是2023.7.14日1256.48万）
5052811559833757,Fri Jul 05 16:20:15 +0800 2024,梗王小八,#一种很新的文化输出#真的很羡慕新艾利都的人们能够出家门左转右转就到地铁站北京地铁什么时候也能这样啊听见没有北京三号线📣
5039272086997218,Wed May 29 07:39:13 +0800 2024,韻致天成,女子2018年在北京地铁帮助陌生爷爷，连续7年收到爷爷寄来的家乡特产，“被人一直牵挂着很幸福”。承包笑点的微博视频
5038920844968690,Tue May 28 08:23:31 +0800 2024,北京大峰峰,5月28日，北京地铁部分车站出入口临时封闭
5037202202168834,Thu May 23 14:34:14 +0800 2024,北京交通,#正能量#【#北京救人无名英雄找到了#！女子地铁站台心脏骤停，众人齐力施救】近日，一则“寻找地铁里的救命恩人”的帖子引发广泛关注。上周三，倪女士在车公庄地铁站台候车时突发心脏骤停。多位不愿留名的过路群众伸出援手，对她进行紧急心肺复苏和AED除颤，使她恢复了心跳和呼吸，为后续挽回生命打 ...全文
5036176713190706,Mon May 20 18:39:19 +0800 2024,一朵江南的云,蒋敦豪#祝蒋敦豪0521生日快乐##蒋给你听#今天下班在地铁站看到敦敦的生日屏幕投放啦我在拍的时候，后面的叔叔看到了视频和身旁的阿姨说：蒋敦豪，就是那个唱歌的那个……正好录下来了一点声音，在第13秒往后好高兴，今天北京地铁上这样的声音 ...全文
5035886447693034,Sun May 19 23:25:54 +0800 2024,油头吱吱z,我妈用相机给我拍的没一张能看的所以索性不拍了最后北京地铁每一级楼梯都要为我的脚底板负责
5034979019459830,Fri May 17 11:20:06 +0800 2024,三极管不分正负,北京地铁拥挤推搡引发争执…“后面推我，不推你推谁…”“别人sha你是你sha我的理由吗…”……怎么感觉很有道理，哪里不对劲？三极管不分正负的微博视频
5032532873577970,Fri May 10 17:20:00 +0800 2024,北京发布,#11号线是北京最短地铁线#【#北京最短地铁线全程4站6分半#】北京地铁最短的线路是哪一条？答案是：地铁11号线。全线仅有4座车站，全程用时只需6分半。不过线路虽短，11号线却有着自己的特色：车站融合工业风、冬奥元素及复古设计，简约大气上档次；“冰雪列车”蓝白搭配，车上每盏灯都是一朵雪花。全 ...全文
5163961809371876,Thu May 08 09:31:40 +0800 2025,北京全搜罗,#北京地铁严打车厢滋事抢座#【北京地铁严打车厢滋事抢座 互殴可拘10日 】北京市公安局公共交通安全保卫总队刑侦支队民警马拓作客北京交通广播《交通大家谈》时介绍，《治安管理处罚法》第26条规定，在公共场所起哄闹事、辱骂他人或打架斗殴的，可处5日至10日拘留，并处500元以下罚款；情节较重的，处1 ...全文
5161225723579896,Wed Apr 30 20:19:26 +0800 2025,楚乡系吾乡,汪东城#建议汪东城美猴王皮肤常驻##汪东城心动瞬间挑战#2025/04/30 北京大兴✈沈阳桃仙 送机(视频版)想来今日，已经是连续第三个年头，在五一假期前夕奔赴北京机场，为哥哥@汪东城送行有趣的是，今天是在北京大兴国际机场，那是2021年儿童节那天，与东哥的初遇圣地 ...全文
5160045792726736,Sun Apr 27 14:10:49 +0800 2025,春川珍宝灵誓妖姬,#肥猪能不能别来挤地铁啊#正想说何必人身攻击…镜头一转那好吧这是真的猪
5159107000270956,Fri Apr 25 00:00:22 +0800 2025,阿森正能量,为农民工仗义执言，北京地铁“女侠”找到了！本人和家属出面回应，传递正能量  不要欺负我们农民工  ！#社会百态#阿森正能量的微博视频
5024988212762845,Fri Apr 19 21:40:12 +0800 2024,小涵柚迷狐啦,再就业男团糊糊演唱会开到家门口啦作为一个穷的不行的人北京地铁我相当熟悉（不是）整理了一下各大车站及机场到场馆的线路图（虽说百度地图也有）给大家做一些参考～坐高铁和火车的小伙伴如果可以选择到达车站，可根据下图选离场馆近的5.18岛上见！祝大家在北京玩得开心如果大图 ...全文
5024947728024522,Fri Apr 19 18:59:20 +0800 2024,潮水岩看城市,北京地铁地铁换乘晚高峰期间限定版。#交通导视设计#北京·北京社会主义学院
5023573734068713,Mon Apr 15 23:59:34 +0800 2024,宝一丝周刊,张泽禹💚#张泽禹c位出道#💚#张泽禹 十七卓立胜景可及#4.15《B.A.O's日记》:P1：征集绿海图频网页链接P2：大屏暂停接稿网页链接P3：生日企划北京地铁万屏应援网页链接P4：生日周边两变光栅卡网页链接P5：蝴蝶效应高会补贴  ...全文
5022090447819945,Thu Apr 11 21:45:31 +0800 2024,我拨开云层做你的楼梯-,#哈利波特站台现身北京地铁##霍格沃滋#🚉偶遇霍格沃滋9¾站台🦉北京·北京大学东门[地铁站]
5024800337035879,Fri Apr 19 09:13:39 +0800 2024,娱乐探神,#北京地铁5号线一列车故障#5号线崩了，有一亿人娱乐探神的微博视频
5024797299839718,Fri Apr 19 09:01:35 +0800 2024,长春西门大官人,今早，#北京地铁5号线一列车故障#， 目前，5号线部分列车采取临时停车措施，地面公交已采取接驳措施。长春西门大官人的微博视频
5024794071008129,Fri Apr 19 08:48:44 +0800 2024,祥子,#北京地铁5号线一列车故障#刚提的新车被撞了，好久没坐地铁了，可是我在宋家庄是这样的祥子的微博视频
5025341241822330,Sat Apr 20 21:03:01 +0800 2024,中国长安网,#我为群众办实事#【精力旺盛！#星星的男孩地铁乱蹿忙坏蜀黍#】近日，北京地铁昌平线工作人员发现一名小男孩神情异常，无法正常交流。民警耐心陪伴，2个多小时后联系上孩子家人。孩子姥姥称其患有自闭症，放学途中故意甩开她跑掉。安哥：“沉浸式”陪伴，助“星星的男孩”早点回家！@北京政法...全文
5025325119440427,Sat Apr 20 19:58:57 +0800 2024,SFM86-03032,北京轨道运营北京地铁管辖的线路一览：北京地铁：北京地铁运营一分公司：北京地铁5号线，北京地铁6号线，北京地铁7号线，北京地铁亦庄线;北京地铁运营二分公司：北京地铁1号线(含八通线)，北京地铁9号线，北京地铁11号线，北京地铁房山线，北京地铁S1线;北京地铁运营三分公司：北京 ...全文
5025014874903431,Fri Apr 19 23:26:09 +0800 2024,北京大峰峰,4月21日这个时间段，北京地铁17号线工人体育场站封闭#北京国安##地铁工体站#
5024992724522236,Fri Apr 19 21:58:08 +0800 2024,阎魔暗,开往日落，迎来晚霞！北京·传媒大学(地铁站)北京#北京地铁##中国樽#
5020110647459891,Sat Apr 06 10:38:29 +0800 2024,实验朵朵,北京地铁上遇到好心姐姐了没座位我上地铁我看见他盯着我看两眼站了一站 转头他对我招手让我先过来坐下他要下车了不知道他为啥在人群中pick了我但是挺开心嘿嘿
4986381471844202,Thu Jan 04 08:50:48 +0800 2024,北京大峰峰,北京地铁：#地铁运营信息#地铁6号线一列车在北运河西站因单个车门故障，影响下行方向（开往金安桥方向）后续部分列车晚点，目前故障列车已退出运营正线，运营秩序已恢复，由此给您带来的不便敬请谅解。
4985815493250278,Tue Jan 02 19:21:48 +0800 2024,卡有一万种借口,在北京地铁上听到中年男女打电话，90%都是在辅导孩子写作业
4980649486452358,Tue Dec 19 13:13:56 +0800 2023,0080集齐某航OW了么,北京地铁#北京地铁16号线苏州街站即将开通#Checkmate！苏州街E口就在亿方大厦底下，同样对着海淀南路的F口有一种二里沟C口的美，G口历经“七年之痒”也终于等到了挂牌的一天，A口还修了新直梯北京·苏州街(地铁站)
4977061194111826,Sat Dec 09 15:35:21 +0800 2023,0080集齐某航OW了么,北京地铁16号线终点：宛平城站，围挡还没撤北京·中国人民抗日战争纪念雕塑园
4974530683994843,Sat Dec 02 16:00:00 +0800 2023,那些珍贵老照片,1995年，北京地铁
4974439392084199,Sat Dec 02 09:57:13 +0800 2023,苏木是个乡,北京地铁19号线，带来不一样的乘坐体验#带着边框一起拍#北京·牡丹园(地铁站)
4974127865664753,Fri Dec 01 13:19:21 +0800 2023,北京地铁,#客流观察#【昨日客流】2023年11月30日（星期四）北京地铁公司所辖运营线路日客运量为816.75万人次。详情如下
4973909459865950,Thu Nov 30 22:51:29 +0800 2023,每天都有新实习,#北京着力解决地铁连不上网没信号问题#十三号线是重灾区，四号线西单、灵境胡同都很差劲！
4973841648979301,Thu Nov 30 18:22:01 +0800 2023,赵璞,这个下班点儿北京地铁居然有座儿？北京
4973785911135033,Thu Nov 30 14:40:32 +0800 2023,元气馄饨,#我每天都有好好观察生活#新头饰“北京地铁2号线王冠”佩戴体验：极佳。没有任何不适感，也称无感。佩戴效果：小众且贵气。材质：合金。价格：总之性价比极高。
4973771000120350,Thu Nov 30 13:41:17 +0800 2023,Ruru-in-A,#北京地铁##重庆轨道交通#新研究：分段开通线路贯通后水平对照组：帝都8/14；分开通瞬时增量（22第一周对比21最后一周）和稳定增量（23.4对比21.4）。8号线:普工瞬时从42-43上涨至50-51，约20%。稳定增量则是从38+8跃升到60+，约30%（全网上涨3%）。其左右两侧的4/5，瞬时各被分流4w，刚好对应8的 ...全文
5020606163324623,Sun Apr 07 19:27:30 +0800 2024,Fallintheend,#于文文魔方视界巡回演唱会#yww#于文文北京演唱会#于文文 2024魔方视界.五棵松4月27日 登陆北京地铁1号线拉手
5020444034076694,Sun Apr 07 08:43:16 +0800 2024,潮水岩看城市,北京地铁雄安集团相关负责同志详细介绍了京雄快线与大兴机场线贯通运营、票务清分和路网使用费、B部分建设、委托运营及大兴机场线改造等方案。#京雄快线最新进展#几个信息：1）预计开通就希望实现贯通运营2）会有路网使用费3）大兴机场线还要改造4）丝毫不提2024年开通，目前口径是正在 ...全文
5020209492791414,Sat Apr 06 17:11:17 +0800 2024,Coolnnr,Day1-1卧一夜到北京 体验感一般 因为入睡困难➕无人聊天 早上到老北 北京地铁建造的特点之大柱子（sry 我匮乏的语言第一天是 天坛➡️国博（一点点遗憾 时间有点紧凑 没看完 没事下次还来
5020208810689903,Sat Apr 06 17:08:34 +0800 2024,虎扑电竞,抽油烟机！Flandre和Yagao读虎扑评论：北京地铁都是你挖的吧【锐评已就位】Yagao：虎扑的人都挺有才的，其实我平时挺爱看虎扑的，有些点评挺搞笑的。#2024lpl春季赛季后赛#虎扑电竞的微博视频
5020166197084584,Sat Apr 06 14:19:13 +0800 2024,潮水岩看城市,北京地铁疑似全市距离地铁口最近的小区门？北京·德茂(地铁站)
5019858418274026,Fri Apr 05 17:56:14 +0800 2024,北京大峰峰,网友投稿：北京地铁8号线开往瀛海方向，现在的什刹海站
4963704347299545,Thu Nov 02 19:00:00 +0800 2023,文旅北京,#文旅时讯#【#北京地铁1号线最早不叫1号线#】#北京这些地铁线需要改名吗#同样是地铁线路，有的线路用数字命名，有的线路却用地区命名，还有使用S开头命名；1号线与八通线、4号线与大兴线，两条地铁线路贯通运营多年，却依旧叫着两个名字……随着轨道交通的不断延伸，如今北京部分地铁和市郊铁路线路出 ...全文
4824514456982992,Fri Oct 14 16:49:04 +0800 2022,京房不太冷,海淀永丰 9-23刚拿地刚才查了一下，中海两宗地块，规划证已经下来了，中海拿证方面，YYDS，目前没有哪个开发商超越13地块，容积率1.5，限高30米均价8.5万，期房，现房各一半。15地块，容积率2.4，限高45米均价8.2万，现房4千平。两个地块，都是小户型，76到126平米 2-4居首付260左右就可以 ...全文
4824191935973493,Thu Oct 13 19:27:29 +0800 2022,_Zero2toMorrow,虽然知道我一天通勤就要十块，但知道一百块只够我通勤十天期间还不能骑自行车的时候还是很震惊，北京地铁真的不考虑给忠实客户打个七八折吗
4962953951970755,Tue Oct 31 17:18:12 +0800 2023,SHHO魔法部,官宣！哈利·波特和京东联名啦！哈利·波特与京东联合为双11带来了三重魔法惊喜，分享给在座的每一位巫师！📍北京地铁朝阳门“魔法”站台🚇北京地铁六号线“魔法”专列等待来搭乘的巫师们，帝都的小巫师们快冲冲鸭！#哈利波特##京东和哈利波特联名啦#
4962473058240337,Mon Oct 30 09:27:18 +0800 2023,一只狂妄自大的狗狗,真是受不了！狗爸特地打电话过来问我到哪里了，红包收没收，我在人潮拥挤的北京地铁十号线和他保证一定不会迟到，而且红包一下子就收了
4962168422006858,Sun Oct 29 13:16:46 +0800 2023,慢撤撕特沉,在北京地铁上偷窥同龄男的穿什么内心: “这啥”“这能行吗”“咋比我还”在上海地铁上偷窥同龄男的穿什么内心: “诶这个可以”“我去哪能买到”“要不要上去要个链接”上海
4961963601824216,Sat Oct 28 23:42:54 +0800 2023,毛绒袜子蔓延海滩,失望，兴奋，紧张，高强度交替出现在生活里，很容易就把我拖住了。考完试在公园忍不住哭，眼泪簌簌地流，鼻子都塞住了；离开北京的高铁上查到结果，又哭，隔着过道坐着一个男生，好像在画画，不停地观察车厢，我觉得他真讨厌。一回看，并没做成什么事，但总还是惊惧忧虑得想吐。前几天教过我的老师给我 ...全文
4961923298496930,Sat Oct 28 21:02:45 +0800 2023,四改五,杭州地铁信号是北京地铁的一百倍在杭州，哪怕地铁要坐一个半小时，我可以在上地铁之前美美规划好看几期b站视频，听什么播客在北京坐地铁，我除了睡觉，还是睡觉
4961902343231110,Sat Oct 28 19:39:29 +0800 2023,杨胖胖不瘦,国内外观最古董地铁列车？ | 北京地铁1号线八通线DKZ4一直不喜欢北京地铁的车，一是不喜欢三轨二是觉得车辆外观设计是真的没水平太丑。但听说DKZ4这款国内目前看着外观最古董的车时日无多之后还是特意花大价钱改签航班提前到来拍拍它。感谢1号线和八通线贯通运营，让我在这款车的暮年还能拍到它奔驰 ...全文
4820140669015241,Sun Oct 02 15:09:12 +0800 2022,·千岁鹤归,于文文🎸#于文文乐队的海边#▼千万人中 万幸得以相逢▼北京地铁||12p▼拿图吱吱||常规禁@Kelly于文文
4820131052781700,Sun Oct 02 14:30:58 +0800 2022,0080集齐某航OW了么,#居民盼北京地铁22号线早日完工#政务中心东站北京·中国人民大学(东校区)
4820123266850985,Sun Oct 02 14:00:03 +0800 2022,人民视频,#中国深度#【#无形的大国重器#】操作系统是计算机的灵魂，更是大国网络安全的地基。从中国第一款中文操作系统CCDOS，到银河麒麟操作系统V10，近四十年的奋斗时光，银河麒麟操作系统终于开花结果，不仅服务于人们生活的方方面面，还为诸多中国科技领域相关工作保驾护航。推出一款国产操作系统，到底有 ...全文
4820097195052350,Sun Oct 02 12:16:27 +0800 2022,国资小新,#中国深度#【#跃进深蓝#，国产操作系统护航千行百业】软件是推动新一代信息技术发展的核心驱动力，而软件技术中最重要的是操作系统。“国之重器”银河麒麟操作系统解决了我国对国外产品近半个世纪的依赖，它不仅服务于我们的交通出行、移动支付、业务办理等日常生活，嫦娥探月、天问探火、神舟十三号 ...全文
4819829275755260,Sat Oct 01 18:31:50 +0800 2022,潮水岩看城市,北京地铁8号线瀛海TOD——环宇坊面积不大，但很精致。北京·瀛海环宇坊
4819725819576365,Sat Oct 01 11:40:43 +0800 2022,郁思凡in,感谢十三号线西二旗地铁站的安检小哥帮我抬行李箱，太感谢了#北京地铁#本汤又要回家了~祈祷我的绿码保持住，顺利回来继续打工🙏🙏
4819692726259394,Sat Oct 01 09:29:14 +0800 2022,招财喵猫喵,北京租房北京租房东五环旁北京·定福庄西街北京·定福庄西街定福园小区，#中国传媒大学##房东直租##北京地铁八通线#传媒大学东门附近，2室1厅，18层，可长期出租，短租的就不要来湊热闹了，个人直租，随时看房。已有两位长租户都在我家过度后都顺利在附近购房圆梦， ...全文
4819670286205955,Sat Oct 01 08:00:04 +0800 2022,每日人物,#每人时光机#1969年10月1日，北京地铁一期工程正式通车。北京成为中国第一个拥有地铁的城市。两年后，北京地铁开始试运营。运营区段从北京站到西郊苹果园，共17个车站，单程票价为一角，但不对外运营，只能凭单位介绍信参观乘坐。直到1981年，北京地下铁道公司成立，地铁一期工程正式对外运营。聊一 ...全文
4819560823785858,Sat Oct 01 00:45:06 +0800 2022,RAiNJ_,2022.9.301.捡漏到当日票 生死时速探访杭州西站2.北京地铁再体验 一切都“正好”3.见面！
4819547528366012,Fri Sep 30 23:52:16 +0800 2022,Wota官博,一个李润祺【Wota应援案例】👱🏼♂️：@李润祺后援会💖：北京地铁8条地铁线1w+块电视屏宣传首发歌曲《4wing》
4819525726377450,Fri Sep 30 22:25:38 +0800 2022,偏要问问为什么,我的人生中也经历了陌生人的善意时刻。20岁在天津某公交站等车，被精神状态奇怪的流浪人纠缠，是一个陌生姐姐过来挎住我的胳膊就带我走。30岁的时候在北京地铁车厢晕倒，也是一个陌生女孩扶我到站台的椅子，还帮我喊了工作人员。
4819427227075557,Fri Sep 30 15:54:14 +0800 2022,暴走旋风公主,我姐问我要不要半页四点去看升旗，果断拒绝了，每年国庆期的北京地铁是全世界最挤的地铁
4819417399035234,Fri Sep 30 15:15:11 +0800 2022,青柠檬原创,北京地铁六里桥东C口，北京电力医院地址英文有误北京·六里桥东(地铁站)
4435977680423047,Thu Nov 07 13:02:37 +0800 2019,傅晶后援会,傅晶电视剧北京地铁 各主创打照最靓制服组，希望正在搭乘地铁的你，或是正要打开电视收看《北京地铁》的你，能从中得以小小的慰藉，予以力量，继续在这个温暖的城市中沿着轨道前行。
4821860707205505,Fri Oct 07 09:04:00 +0800 2022,今天看什么,#海豹##野生动物##南乔治亚岛#南乔治亚岛，曾经的鲸鱼海豹屠宰场，在保护后，海豹数量迅速恢复的神奇地方今天看什么呢今天看什么的微博视频
5180253241869848,Sun Jun 22 08:28:00 +0800 2025,北京交通大作战,北京地铁便利店、储物柜、鲜花店、免费领水机分布图北京地铁来源：地铁达人圈小程序
5180455235884194,Sun Jun 22 21:50:39 +0800 2025,北京旅游等着瞧,可惜你不来北京，不知道北京地铁已经变成这样了#微博旅行家##带着微博去旅行##城市巡游记#北京旅游等着瞧的微博视频
5183542083454802,Tue Jul 01 10:16:41 +0800 2025,北京地铁,#客流观察#【昨日客流】2025年6月30日（星期一）北京地铁公司所辖运营线路日客运量为882.75万人次。详情如下
5183539901367406,Tue Jul 01 10:08:01 +0800 2025,慕尼黑天鹅-,北京地铁怎么乱扣钱 我昨天通勤才4块钱
5183539274322180,Tue Jul 01 10:05:31 +0800 2025,筝的做到了,还是北京地铁服务好 帮我拿行李箱 （上海应该也有过 但是有点久远了）
5183537298801704,Tue Jul 01 09:57:40 +0800 2025,7AN_Yan,我能冻死在北京地铁里
5183533635338400,Tue Jul 01 09:43:06 +0800 2025,京港地铁,#客流信息#2025年6月30日（周一）北京地铁4号线客运量为95.0万人次；大兴线客运量为31.0万人次；4号线大兴线贯通客运量为101.2万人次；14号线客运量为85.2万人次；16号线客运量为34.8万人次；17号线南段客运量为7.6万人次；17号线北段客运量为8.9万人次。
5183531561255312,Tue Jul 01 09:34:51 +0800 2025,Hyounee,@北京地铁现在安检员是太闲了吗？带了两包纸的小袋子也要过安检机。怎么不要求人躺安检机上过去
5183528816083135,Tue Jul 01 09:23:57 +0800 2025,入池inthepound,自从养了狗，我可以将北京地铁的味道准确概括为——狗骚味儿。
5183528719353057,Tue Jul 01 09:23:35 +0800 2025,才不是懒猪呢,每天挤北京地铁真让人感觉不如死掉
5183297919386277,Mon Jun 30 18:06:28 +0800 2025,路口大爷聊宏观,似乎不是山东整体高，比如我去济南、临沂这两个城市的时候，好像都没觉得当地人很高。不像我去哈尔滨的时候，以及在北京地铁里，会非常明显感觉自己171也挺小只的
5183389839395685,Tue Jul 01 00:11:43 +0800 2025,一个彩虹酱,我会努力去到有同担在的地方的想念北京地铁拎着箱子兴奋地给我塞物料的老师、其实我只是随便路过但我知道终于感觉到Maydayland归属的幸福感，想念到上海的T109、对于我来说满课的一天后天堂一样的五迷专列，想念离开去浦东的地铁上意外地翻出被悄悄塞的印满字的小卡忍不住掉的眼泪，想念天津 ...全文
5183056601940138,Mon Jun 30 02:07:33 +0800 2025,呦吼啊呦吼呦吼,#俄乌冲突##俄乌局势新进展##俄乌谈判##烽火问鼎计划##热点解读#乌方拍摄自己坐车去红军村方向~车内就像早高峰的北京地铁更绝的是，自拍的哥们说“等回程时就不会这么挤了。”显然这话会被对面恶意解毒的呀---乌军士兵（х ...全文
5183204371468871,Mon Jun 30 11:54:44 +0800 2025,晓晨她老公,北京地铁站依然很破北京·新街口(地铁站)
5183375914570821,Mon Jun 30 23:16:23 +0800 2025,羊安德瑞驰-,我已经变得无法怜悯任何人我也不想挤北京地铁谁来怜悯每天早晨五点半起床挤十号线但一个月连3k都拿不到的实习生呢
5183373991483082,Mon Jun 30 23:08:45 +0800 2025,隐于庭的小法师,一号线苹果园还没修完，又开始修八角游乐园了啊（两个都是从来没去过的站）北京·金宝街
5183335936820568,Mon Jun 30 20:37:32 +0800 2025,爱李的好菇凉,北京地铁 你真的 买了点水果也得过安检
5183315423793074,Mon Jun 30 19:16:01 +0800 2025,是真的小U,本人今天流水账：1.北京地铁大妈和一位学生情侣在地铁里大吵，最后结局是大家把大妈骂跑了2.高铁大姐脚丫子放小桌板上甩，最后被乘务员找了3.无锡地铁大姐在地铁里面飞舞她的针线在那里缝东西
5183305114977185,Mon Jun 30 18:35:03 +0800 2025,夏暖Lyn,每天上下班14号线和7号线换乘，今天第一次被无语到，14号线换7号线电梯或者扶梯要走一个世纪，哪个设计师设计的路线@北京地铁#北京地铁#失去所有力气和手段@京港地铁
5183294788076141,Mon Jun 30 17:54:01 +0800 2025,好花今天开了嘛,北京地铁真有点东西，刚遇到了个障碍人士一个孕妇都是全程护送，上车的时候护着给找座，下车的时候到达站的工作人员已经在门口等着了
5183293726919317,Mon Jun 30 17:49:48 +0800 2025,xiaogang珊珊,#北京地铁#今天进地铁站貌似在拍宣传片，我就想，咱们能不能引导一下乘客，那种超大双肩背包，上车后能否背在前面。经常突然被撞一下，回头一看是个大背包，背包主人还没任何感觉，车动起来，那个包会一直背刺我，只好想办法远离。我记得之前大家都会把包背在前面，大概是现在包里没有现金了，手机都 ...全文
5183293184279292,Mon Jun 30 17:47:39 +0800 2025,七步吟诗曹子建,马上就能知道@西门大妈给不给人抱强壮有力的大腿了，就看北京下班高峰，是我的地铁快还是大妈的国产新能源快了
5183288437116010,Mon Jun 30 17:28:47 +0800 2025,北京市政交通一卡通,#哈利波特魔法小站惊现北京地铁#还有哈迷没有打卡吗？速速前往朝阳门地铁站开启魔法之旅吧毕竟魔法可不会等麻瓜太久哦✨
5183277306479443,Mon Jun 30 16:44:33 +0800 2025,青春北京,哈利·波特魔法世界闯进北京地铁站，“魔法通勤”之路开启啦！这谁还舍得出地铁站@北京交通@北京市政交通一卡通#团团带你逛北京##京城消夏好去处##微博旅行家#北京·朝阳门(地铁站)青春北京的微博视频
5183262168976503,Mon Jun 30 15:44:24 +0800 2025,prettymemory,#北京地铁#好难理解昌平—团结湖7元团结湖—西土城—昌平12元差的也太忒多了@北京地铁
5183238151605003,Mon Jun 30 14:08:58 +0800 2025,HY蜜糖,上周五的一天呼市—北京，北京地铁买了喜欢的花花。
5183370047000255,Mon Jun 30 22:53:04 +0800 2025,文中全,#交通资讯##北京地铁##北京地铁17号线中段年底开通试运营#东部地区南北#交通#大动脉。期待→_→
5183361473055070,Mon Jun 30 22:19:00 +0800 2025,兽医陈满福,可惜北京的么时间玩了北京16号线是真吵啊我只能张口嘴巴防止耳膜震破北京·国家图书馆
5183356007879540,Mon Jun 30 21:57:17 +0800 2025,平平无奇加班小蠢才,#北京地铁#有早上从房山线长阳站、16号线东管头南站、10号线内环首经贸站上车的朋友吗？这几个站人多不多，等几趟能上去
5183354810927115,Mon Jun 30 21:52:32 +0800 2025,韩超超,空调吹热风@北京地铁
5183352925586547,Mon Jun 30 21:45:02 +0800 2025,她的第四只猫,一个骨裂30天勇闯北京地铁晚高峰的小女孩
